Transaction_ID,Date,Customer_ID,Product_Category,Product_Name,Price,Quantity,Payment_Status,Price_Clean,Total_Price,Clean_Tx_ID,Refund_Amount,Status,Is_Returned,Extracted_Order_ID,Ticket_Count
100383,2023-11-28,C0237,Smart Home,NordLock Pro,$208.61,2,Paid,208.61,417.22,,,,0,100383.0,2.0
100940,2023-12-11,C0002,Electronics,TV Pro,"1 465,79 EUR",1,Paid,1.0,1.0,,,,0,,0.0
100924,2023-12-10,C0087, Accessories,Accessory Bundle,"77,62 EUR",2,Paid,77.62,155.24,,,,0,,0.0
101102,,C0002,Electronics,NoiseCancel Headphones,"227,69 EUR",1,Paid,227.69,227.69,,,,0,,0.0
100857,2023-12-09,C0001, Electronics ,NoiseCancel Headphones,150.30,1,Paid,150.3,150.3,,,,0,,0.0
101086,2023-12-14,C0007, Smart Home ,NordLock Pro,220.54,1,Paid,220.54,220.54,,,,0,,0.0
100536,2023-12-02,C0001,Accessories,USB-C Cable,14,1,Paid,14.0,14.0,,,,0,,0.0
100015,,C0013,Accessories,Laptop Sleeve,"28,15 EUR",1,Paid,28.15,28.15,,,,0,,0.0
100420,2023-11-29,C0001,Accessories,Phone Case,"18,25 EUR",4,Paid,18.25,73.0,,,,0,,0.0
100189,,C0001,Electronics,Laptop X,1507.54,2,Paid,1507.54,3015.08,,,,0,,0.0
101107,,C0003,Electronics,NoiseCancel Headphones,183.96,1,Paid,183.96,183.96,,,,0,,0.0
101024,2023-12-12,C0003,Smart Home,NordLock Pro,226.20,1,Paid,226.2,226.2,,,,0,101024.0,1.0
100437,2023-11-30,C0008,Electronics,Tablet A,$355.20,1,Paid,355.2,355.2,,,,0,,0.0
101025,,C0120,Accessories,Charger,29,1,Paid,29.0,29.0,,,,0,,0.0
100769,,C0050,Electronics,NoiseCancel Headphones,"282,69 EUR",1,Paid,282.69,282.69,,,,0,,0.0
100375,2023-11-28,C0009, Accessories,Phone Case,"35,08 EUR",3,Paid,35.08,105.24,,,,0,,0.0
100373,2023-11-28,C0024,Accessories,USB-C Cable,$17.66,1,Paid,17.66,17.66,,,,0,,0.0
100591,2023-12-03,C0017, Smart Home ,NordLock Pro,"239,52 EUR",1,Paid,239.52,239.52,100591.0,239.52,Processed,1,,0.0
100675,,C0002,Accessories,Charger,46.60,1,Paid,46.6,46.6,,,,0,,0.0
100417,2023-11-29,C0078,Accessories,Screen Protector,"6,53 EUR",1,Paid,6.53,6.53,,,,0,100417.0,1.0
100195,,C0037,Smart Home,NordLock Pro,"181,85 EUR",1,Paid,181.85,181.85,,,,0,,0.0
100450,,C0002, Accessories,Screen Protector,11.57,2,Paid,11.57,23.14,,,,0,,0.0
100810,,C0002,Smart Home,NordLock Pro,180.92,1,Paid,180.92,180.92,,,,0,,0.0
100775,2023-12-07,C0001, Accessories,USB-C Cable,"13,71 EUR",1,Paid,13.71,13.71,,,,0,,0.0
100962,2023-12-11,C0006, Smart Home ,NordLock Pro,190.08,1,Paid,190.08,190.08,100962.0,0.0,Rejected,0,,0.0
100962,2023-12-11,C0006, Smart Home ,NordLock Pro,190.08,1,Paid,190.08,190.08,100962.0,0.0,Rejected,0,,0.0
101039,2023-12-12,C0001,Smart Home,NordLock Pro,"219,18 EUR",1,Paid,219.18,219.18,,,,0,,0.0
100408,,C0005,Accessories,Laptop Sleeve,44.52,3,Paid,44.52,133.56,,,,0,,0.0
100397,,C0007,Smart Home,NordLock Pro,199.29,1,Pending,199.29,199.29,,,,0,,0.0
100615,,C0011,Electronics ,NoiseCancel Headphones,$262.06,1,Paid,262.06,262.06,,,,0,,0.0
100963,2023-12-11,C0024,Smart Home,NordLock Pro,206,1,Paid,206.0,206.0,100963.0,206.0,Processed,1,,0.0
100749,,C0256, Accessories ,Phone Case,"14,51 EUR",4,Paid,14.51,58.04,,,,0,,0.0
100863,,C0011,Smart Home,NordLock Pro,"192,18 EUR",1,Paid,192.18,192.18,,,,0,,0.0
100193,,C0010,Electronics,Tablet A,"752,45 EUR",1,Paid,752.45,752.45,,,,0,,0.0
100150,2023-11-21,C0002, Electronics ,NoiseCancel Headphones,"227,04 EUR",1,Paid,227.04,227.04,,,,0,,0.0
100688,,C0006,Electronics,Tablet A,"644,02 EUR",1,Paid,644.02,644.02,,,,0,,0.0
100791,2023-12-07,C0002,Electronics ,Tablet A,$636.80,1,Paid,636.8,636.8,,,,0,,0.0
100740,,C0047,Electronics,Smartphone Z,712.48,1,Paid,712.48,712.48,,,,0,,0.0
100300,2023-11-26,C0009, Accessories ,Phone Case,"18,67 EUR",3,Paid,18.67,56.010000000000005,,,,0,,0.0
100708,2023-12-06,C0003,Electronics ,Tablet A,"612,79 EUR",1,Paid,612.79,612.79,,,,0,,0.0
100950,2023-12-11,C0258,Electronics,NoiseCancel Headphones,"200,27 EUR",1,Paid,200.27,200.27,,,,0,,0.0
100241,2023-11-24,C0065,Smart Home,NordPlug,32.73,1,Paid,32.73,32.73,,,,0,,0.0
100200,2023-11-23,C0063,Electronics,Tablet A,714.86,1,Paid,714.86,714.86,,,,0,,0.0
100046,2023-11-17,C0009,Electronics,TV Pro,$1312.23,1,Paid,1312.23,1312.23,,,,0,,0.0
100713,2023-12-06,C0030, Smart Home ,NordLock Pro,239,1,Paid,239.0,239.0,100713.0,239.0,Processed,1,,0.0
100588,2023-12-03,C0016, Accessories ,Wireless Mouse,40,1,Paid,40.0,40.0,,,,0,,0.0
100138,,C0001, Accessories,Wireless Mouse,"59,52 EUR",1,Paid,59.52,59.52,,,,0,,0.0
101099,2023-12-14,C0008,Electronics,Laptop X,1431.88,1,Pending,1431.88,1431.88,,,,0,,0.0
100534,2023-12-02,C0018,Accessories,Screen Protector,$14.10,1,Paid,14.1,14.1,,,,0,100534.0,1.0
100661,2023-12-05,C0029,Smart Home,NordLock Pro,247,2,Paid,247.0,494.0,,,,0,,0.0
100781,2023-12-07,C0003,Accessories,Charger,$36.62,2,Paid,36.62,73.24,,,,0,,0.0
100665,2023-12-05,C0004,Accessories,Screen Protector,"5,76 EUR",1,Paid,5.76,5.76,,,,0,,0.0
101120,2023-12-14,C0001,Smart Home,NordLock Pro,226,1,Paid,226.0,226.0,,,,0,,0.0
100382,,C0147, Accessories,Charger,"39,53 EUR",2,Paid,39.53,79.06,,,,0,,0.0
100642,2023-12-04,C0022, Accessories,Phone Case,"19,39 EUR",3,Paid,19.39,58.17,,,,0,,0.0
101182,2023-11-30,C0303,Accessories,Wireless Mouse,23,1,Paid,23.0,23.0,,,,0,,0.0
100449,2023-11-30,C0003,Smart Home,NordLock Pro,239.22,1,Paid,239.22,239.22,,,,0,,0.0
100511,2023-12-01,C0001,Accessories,Laptop Sleeve,"42,01 EUR",2,Paid,42.01,84.02,,,,0,,0.0
100424,2023-11-29,C0006,Accessories,USB-C Cable,"8,80 EUR",1,Paid,8.8,8.8,,,,0,,0.0
100007,,C0003,Accessories,Phone Case,28.53,1,Paid,28.53,28.53,,,,0,,0.0
100098,2023-11-19,C0019,Electronics,TV Pro,$1266.38,1,Paid,1266.38,1266.38,,,,0,,0.0
100411,2023-11-29,C0065, Electronics ,Tablet A,"440,32 EUR",1,Pending,440.32,440.32,,,,0,,0.0
100159,2023-11-21,C0012,Electronics,Tablet A,"394,06 EUR",1,Paid,394.06,394.06,,,,0,,0.0
100919,2023-12-10,C0001,Electronics ,TV Pro,"970,60 EUR",1,Paid,970.6,970.6,,,,0,,0.0
100653,2023-12-05,C0020,Accessories,Screen Protector,9.37,2,Paid,9.37,18.74,,,,0,,0.0
100033,2023-11-16,C0007,Electronics,Tablet A,615,1,Paid,615.0,615.0,,,,0,,0.0
100799,2023-12-08,C0011,Smart Home,NordPlug,"24,63 EUR",1,Paid,24.63,24.63,,,,0,100799.0,1.0
100760,2023-12-07,C0002,Electronics ,Tablet A,"520,14 EUR",1,Paid,520.14,520.14,,,,0,,0.0
100522,2023-12-02,C0003,Accessories,Charger,"39,36 EUR",1,Paid,39.36,39.36,,,,0,,0.0
100335,2023-11-27,C0040,Electronics,Smartphone Z,1004.81,1,Paid,1004.81,1004.81,,,,0,,0.0
100491,,C0001,Accessories,Accessory Bundle,45.49,2,Paid,45.49,90.98,,,,0,,0.0
100259,2023-11-24,C0013,Electronics,Smartphone Z,718.54,1,Paid,718.54,718.54,,,,0,,0.0
100172,2023-11-22,C0007, Accessories,Laptop Sleeve,39.84,1,Paid,39.84,39.84,,,,0,,0.0
101108,2023-12-14,C0024, Accessories,Laptop Sleeve,"19,89 EUR",4,Pending,19.89,79.56,,,,0,,0.0
100548,2023-12-02,C0001, Electronics ,TV Pro,"1184,65 EUR",1,Paid,1184.65,1184.65,,,,0,,0.0
100237,2023-11-24,C0301, Accessories ,Laptop Sleeve,38.99,1,Paid,38.99,38.99,,,,0,,0.0
100385,2023-11-28,C0015,Accessories,Laptop Sleeve,"24,00 EUR",3,Paid,24.0,72.0,,,,0,,0.0
100659,2023-12-05,C0008,Accessories,Charger,"40,01 EUR",1,Paid,40.01,40.01,,,,0,,0.0
100024,2023-11-16,C0002, Accessories,Charger,"25,01 EUR",1,Paid,25.01,25.01,,,,0,,0.0
100809,2023-12-08,C0158, Electronics ,Laptop X,"1 730,99 EUR",1,Paid,1.0,1.0,,,,0,,0.0
101012,2023-12-12,C0001,Electronics,Laptop X,"1535,84 EUR",1,Failed,1535.84,1535.84,,,,0,,0.0
100885,,C0010, Electronics ,TV Pro,"947,14 EUR",1,Paid,947.14,947.14,,,,0,,0.0
100546,,C0079,Accessories,USB-C Cable,"9,98 EUR",1,Paid,9.98,9.98,,,,0,,0.0
100641,,C0015,Accessories,Laptop Sleeve,33.86,3,Paid,33.86,101.58,,,,0,,0.0
100478,2023-11-30,C0003,Electronics,TV Pro,"1393,62 EUR",1,Paid,1393.62,1393.62,,,,0,,0.0
101178,2023-12-13,C0001, Accessories ,Charger,46.12,2,Paid,46.12,92.24,,,,0,,0.0
100680,2023-12-05,C0001,Electronics,Laptop X,1719,1,Paid,1719.0,1719.0,,,,0,,0.0
100830,2023-12-08,C0016, Accessories ,Laptop Sleeve,39,1,Paid,39.0,39.0,,,,0,100830.0,1.0
100154,,C0014,Accessories,Accessory Bundle,46.00,1,Paid,46.0,46.0,,,,0,,0.0
100123,2023-11-20,C0314, Accessories,Laptop Sleeve,"33,17 EUR",1,Paid,33.17,33.17,,,,0,,0.0
100698,2023-12-06,C0001,Electronics,TV Pro,1205,1,Paid,1205.0,1205.0,,,,0,,0.0
100121,,C0113,Smart Home,NordPlug,"23,36 EUR",2,Paid,23.36,46.72,,,,0,,0.0
100904,,C0149,Electronics ,TV Pro,1184.42,1,Paid,1184.42,1184.42,,,,0,,0.0
100464,2023-11-30,C0001,Accessories,Laptop Sleeve,20,2,Paid,20.0,40.0,,,,0,,0.0
101121,,C0067,Electronics,TV Pro,"928,65 EUR",1,Paid,928.65,928.65,,,,0,,0.0
100628,2023-12-04,C0187, Accessories ,Wireless Mouse,"19,96 EUR",1,Paid,19.96,19.96,,,,0,100628.0,1.0
101075,2023-12-13,C0002,Smart Home,NordCam Mini,"62,13 EUR",1,Paid,62.13,62.13,,,,0,,0.0
100985,2023-12-11,C0086,Electronics,Tablet A,"783,57 EUR",1,Paid,783.57,783.57,,,,0,,0.0
100520,2023-12-02,C0021,Accessories,USB-C Cable,10.00,1,Paid,10.0,10.0,,,,0,,0.0
100951,,C0054, Accessories,Accessory Bundle,"96,87 EUR",2,Paid,96.87,193.74,,,,0,,0.0
100966,2023-12-11,C0035, Accessories,Phone Case,"16,30 EUR",1,Paid,16.3,16.3,,,,0,,0.0
101177,2023-11-28,C0037,Electronics,Tablet A,"556,99 EUR",1,Paid,556.99,556.99,,,,0,,0.0
100587,2023-12-03,C0001,Accessories,Screen Protector,$10.14,2,Paid,10.14,20.28,,,,0,,0.0
101046,,C0273, Accessories ,Charger,"34,08 EUR",1,Paid,34.08,34.08,,,,0,,0.0
100787,2023-12-07,C0003,Electronics,NoiseCancel Headphones,"273,02 EUR",1,Pending,273.02,273.02,,,,0,,0.0
100523,2023-12-02,C0025, Electronics ,Smartphone Z,940.92,1,Paid,940.92,940.92,,,,0,100523.0,3.0
100358,2023-11-28,C0001, Accessories,Wireless Mouse,56.52,1,Paid,56.52,56.52,,,,0,,0.0
100949,,C0046, Smart Home ,NordLock Pro,204.69,1,Paid,204.69,204.69,,,,0,,0.0
101041,,C0002, Smart Home ,NordLock Pro,219.45,1,Paid,219.45,219.45,,,,0,,0.0
100151,2023-11-21,C0002,Electronics ,Smartphone Z,"752,21 EUR",1,Paid,752.21,752.21,,,,0,,0.0
100529,2023-12-02,C0017,Electronics,Tablet A,326,1,Paid,326.0,326.0,,,,0,,0.0
100181,2023-11-22,C0001,Electronics ,NoiseCancel Headphones,185.90,1,Pending,185.9,185.9,,,,0,,0.0
100292,2023-11-25,C0082,Electronics,NoiseCancel Headphones,"258,19 EUR",2,Paid,258.19,516.38,,,,0,100292.0,1.0
100650,2023-12-05,C0054,Smart Home,NordLock Pro,213.11,1,Paid,213.11,213.11,100650.0,213.11,Processed,1,,0.0
100867,2023-12-09,C0029, Smart Home ,NordLock Pro,"209,05 EUR",1,Paid,209.05,209.05,,,,0,,0.0
100175,2023-11-22,C0002, Accessories ,Laptop Sleeve,"27,74 EUR",1,Paid,27.74,27.74,,,,0,,0.0
100743,2023-12-07,C0097,Accessories,Laptop Sleeve,20.81,1,Paid,20.81,20.81,,,,0,100743.0,1.0
100258,2023-11-24,C0099,Smart Home,NordLock Pro,"214,74 EUR",1,Paid,214.74,214.74,,,,0,100258.0,2.0
100692,2023-12-06,C0206, Electronics ,Laptop X,"1 379,55 EUR",1,Paid,1.0,1.0,,,,0,,0.0
100862,2023-12-09,C0003,Accessories,USB-C Cable,"17,87 EUR",1,Paid,17.87,17.87,,,,0,,0.0
100022,2023-11-16,C0003,Electronics ,NoiseCancel Headphones,"176,57 EUR",1,Paid,176.57,176.57,,,,0,,0.0
101013,2023-12-12,C0001, Accessories ,USB-C Cable,13,3,Paid,13.0,39.0,,,,0,,0.0
101149,,C0009,Smart Home,NordTherm,106.57,1,Failed,106.57,106.57,,,,0,,0.0
100783,2023-12-07,C0211,Smart Home,NordLock Pro,"183,60 EUR",1,Pending,183.6,183.6,,,,0,,0.0
100482,,C0007,Electronics,NoiseCancel Headphones,"176,13 EUR",1,Paid,176.13,176.13,,,,0,,0.0
100475,2023-11-30,C0222,Electronics,NoiseCancel Headphones,"254,73 EUR",1,Paid,254.73,254.73,,,,0,,0.0
100804,2023-12-08,C0006, Accessories ,Laptop Sleeve,"29,83 EUR",3,Paid,29.83,89.49,,,,0,,0.0
100119,2023-11-19,C0001,Accessories,Accessory Bundle,27,2,Paid,27.0,54.0,,,,0,,0.0
100179,2023-11-22,C0004,Electronics,Laptop X,1755.32,2,Paid,1755.32,3510.64,,,,0,,0.0
101159,2023-12-12,C0003,Electronics,NoiseCancel Headphones,"308,13 EUR",1,Paid,308.13,308.13,,,,0,,0.0
100338,,C0003,Electronics,NoiseCancel Headphones,"321,06 EUR",1,Paid,321.06,321.06,,,,0,,0.0
101019,,C0002, Accessories,Accessory Bundle,75,2,Paid,75.0,150.0,,,,0,,0.0
100298,2023-11-26,C0006,Electronics ,NoiseCancel Headphones,236.41,1,Paid,236.41,236.41,,,,0,,0.0
101200,2023-12-11,C0024,Smart Home,NordLock Pro,206,1,Paid,206.0,206.0,,,,0,101200.0,2.0
101118,2023-12-14,C0001,Accessories,Accessory Bundle,"78,76 EUR",2,Paid,78.76,157.52,,,,0,,0.0
100110,2023-11-19,C0001,Electronics,Smartphone Z,"1007,22 EUR",1,Paid,1007.22,1007.22,,,,0,,0.0
100414,2023-11-29,C0001,Accessories,Screen Protector,8.16,3,Paid,8.16,24.48,,,,0,,0.0
101111,2023-12-14,C0002, Smart Home ,NordLock Pro,227,1,Paid,227.0,227.0,,,,0,,0.0
100543,,C0270,Smart Home,NordLock Pro,"190,15 EUR",1,Paid,190.15,190.15,,,,0,,0.0
100888,2023-12-09,C0001,Electronics ,Smartphone Z,"897,04 EUR",1,Paid,897.04,897.04,,,,0,,0.0
100306,2023-11-26,C0012,Smart Home,NordCam Mini,75,2,Paid,75.0,150.0,,,,0,100306.0,1.0
100968,2023-12-11,C0106,Electronics,Laptop X,1406.83,1,Paid,1406.83,1406.83,,,,0,100968.0,2.0
100921,,C0002,Smart Home,NordPlug,16.05,1,Paid,16.05,16.05,,,,0,,0.0
100021,2023-11-15,C0006,Smart Home,NordTherm,138.07,1,Paid,138.07,138.07,,,,0,,0.0
100981,,C0014,Electronics,Tablet A,543.89,1,Paid,543.89,543.89,,,,0,,0.0
100671,2023-12-05,C0010,Smart Home,NordLock Pro,$228.29,1,Paid,228.29,228.29,,,,0,,0.0
101130,,C0002, Accessories,Laptop Sleeve,19,1,Paid,19.0,19.0,,,,0,,0.0
100102,2023-11-19,C0010, Accessories ,Laptop Sleeve,"24,31 EUR",1,Paid,24.31,24.31,,,,0,,0.0
100140,2023-11-21,C0199,Smart Home,NordLock Pro,"222,11 EUR",1,Paid,222.11,222.11,100140.0,222.11,Processed,1,100140.0,4.0
100224,2023-11-24,C0001,Electronics,TV Pro,"1 442,67 EUR",1,Paid,1.0,1.0,,,,0,,0.0
100922,,C0053,Accessories,Charger,35.94,3,Paid,35.94,107.82,,,,0,,0.0
100553,2023-12-02,C0019, Smart Home ,NordLock Pro,188.09,1,Paid,188.09,188.09,,,,0,,0.0
100394,,C0016,Electronics,TV Pro,"1256,68 EUR",1,Paid,1256.68,1256.68,,,,0,,0.0
100461,2023-11-30,C0076, Electronics ,Smartphone Z,989.24,2,Paid,989.24,1978.48,,,,0,,0.0
100856,2023-12-09,C0001,Accessories,Accessory Bundle,40.96,1,Paid,40.96,40.96,,,,0,,0.0
100720,2023-12-06,C0002, Smart Home ,NordLock Pro,208,1,Failed,208.0,208.0,,,,0,,0.0
100206,2023-11-23,C0002, Electronics ,Laptop X,1577,1,Paid,1577.0,1577.0,,,,0,,0.0
100912,,C0001,Electronics,Tablet A,342.14,1,Paid,342.14,342.14,,,,0,,0.0
100589,,C0320,Accessories,USB-C Cable,"12,34 EUR",1,Paid,12.34,12.34,,,,0,,0.0
100038,2023-11-16,C0002, Accessories,Phone Case,$12.88,2,Paid,12.88,25.76,,,,0,,0.0
101017,,C0002, Accessories,Laptop Sleeve,$21.14,1,Failed,21.14,21.14,,,,0,,0.0
100361,,C0004, Smart Home ,NordLock Pro,"246,71 EUR",1,Paid,246.71,246.71,,,,0,,0.0
101069,2023-12-13,C0004,Accessories,Accessory Bundle,"82,41 EUR",1,Paid,82.41,82.41,,,,0,,0.0
100574,2023-12-03,C0071,Electronics ,Smartphone Z,819.94,1,Paid,819.94,819.94,,,,0,100574.0,1.0
101089,2023-12-14,C0107, Electronics ,TV Pro,"1 209,60 EUR",1,Paid,1.0,1.0,,,,0,,0.0
100596,2023-12-04,C0158, Accessories,Charger,19.56,1,Paid,19.56,19.56,,,,0,100596.0,1.0
100125,,C0001, Accessories ,Accessory Bundle,"52,50 EUR",2,Paid,52.5,105.0,,,,0,,0.0
100624,2023-12-04,C0001,Smart Home,NordCam Mini,91,1,Paid,91.0,91.0,,,,0,,0.0
100396,,C0296,Accessories,Accessory Bundle,"52,01 EUR",2,Paid,52.01,104.02,,,,0,,0.0
100897,,C0110,Smart Home,NordLock Pro,$245.24,1,Paid,245.24,245.24,,,,0,,0.0
100185,,C0001, Smart Home ,NordTherm,127.55,1,Paid,127.55,127.55,,,,0,,0.0
100056,,C0014,Accessories,Charger,"15,88 EUR",3,Paid,15.88,47.64,,,,0,,0.0
100882,2023-12-09,C0003,Electronics,TV Pro,$1195.36,1,Paid,1195.36,1195.36,,,,0,,0.0
101027,2023-12-12,C0001,Smart Home,NordLock Pro,244,1,Paid,244.0,244.0,,,,0,,0.0
101112,,C0001, Accessories,Laptop Sleeve,23.93,1,Paid,23.93,23.93,,,,0,,0.0
100166,2023-11-22,C0203, Accessories,USB-C Cable,16.30,3,Paid,16.3,48.900000000000006,,,,0,,0.0
101014,,C0291,Smart Home,NordLock Pro,200,2,Paid,200.0,400.0,,,,0,,0.0
100116,2023-11-19,C0009,Electronics ,Smartphone Z,"1065,43 EUR",1,Paid,1065.43,1065.43,,,,0,,0.0
100311,2023-11-26,C0191,Electronics,NoiseCancel Headphones,318,1,Paid,318.0,318.0,,,,0,100311.0,2.0
100909,2023-12-10,C0080, Electronics ,TV Pro,"1355,85 EUR",1,Paid,1355.85,1355.85,,,,0,,0.0
100476,2023-11-30,C0016,Smart Home,NordLock Pro,"223,28 EUR",1,Paid,223.28,223.28,,,,0,,0.0
100421,2023-11-29,C0003, Accessories,Screen Protector,"14,39 EUR",1,Paid,14.39,14.39,,,,0,,0.0
100199,,C0003,Electronics ,NoiseCancel Headphones,234,1,Paid,234.0,234.0,,,,0,,0.0
100555,2023-12-02,C0038,Electronics ,NoiseCancel Headphones,"246,91 EUR",1,Paid,246.91,246.91,,,,0,,0.0
101174,2023-11-29,C0008,Accessories,Screen Protector,8.41,3,Paid,8.41,25.23,101174.0,25.23,Processed,1,,0.0
100219,2023-11-23,C0249,Electronics,Smartphone Z,903,1,Paid,903.0,903.0,,,,0,100219.0,2.0
100212,2023-11-23,C0014, Accessories,Screen Protector,6.11,2,Paid,6.11,12.22,,,,0,,0.0
100635,,C0003, Electronics ,Laptop X,$1648.66,1,Paid,1648.66,1648.66,,,,0,,0.0
100840,2023-12-08,C0004, Accessories ,Wireless Mouse,18.18,1,Paid,18.18,18.18,,,,0,,0.0
100727,2023-12-06,C0050,Electronics,Laptop X,1588.34,1,Paid,1588.34,1588.34,100727.0,1588.34,Processed,1,,0.0
100055,2023-11-17,C0002,Accessories,Accessory Bundle,"94,78 EUR",1,Pending,94.78,94.78,,,,0,,0.0
100532,,C0078,Smart Home,NordLock Pro,185.66,2,Failed,185.66,371.32,,,,0,,0.0
100815,2023-12-08,C0282,Smart Home,NordLock Pro,210.20,1,Paid,210.2,210.2,100815.0,210.2,Processed,1,100815.0,5.0
100649,2023-12-05,C0300, Accessories ,Phone Case,16.63,1,Paid,16.63,16.63,,,,0,,0.0
100908,2023-12-10,C0021, Accessories,Phone Case,17.63,1,Paid,17.63,17.63,,,,0,,0.0
100571,2023-12-03,C0023,Electronics,Tablet A,$370.25,2,Paid,370.25,740.5,,,,0,100571.0,1.0
100927,2023-12-10,C0062, Accessories ,Wireless Mouse,32.09,1,Paid,32.09,32.09,,,,0,100927.0,1.0
100330,2023-11-27,C0006,Smart Home,NordLock Pro,$180.97,1,Paid,180.97,180.97,,,,0,,0.0
100493,2023-12-01,C0260,Accessories,Charger,"36,46 EUR",2,Paid,36.46,72.92,,,,0,,0.0
100691,,C0003,Electronics ,Smartphone Z,901.62,1,Paid,901.62,901.62,,,,0,,0.0
100751,,C0001,Accessories,Phone Case,"13,03 EUR",1,Paid,13.03,13.03,,,,0,,0.0
100832,,C0051,Accessories,Accessory Bundle,40.78,1,Paid,40.78,40.78,,,,0,,0.0
100148,2023-11-21,C0001,Electronics,Smartphone Z,935.86,1,Pending,935.86,935.86,,,,0,,0.0
100255,2023-11-24,C0034,Electronics ,NoiseCancel Headphones,"264,94 EUR",1,Paid,264.94,264.94,,,,0,,0.0
100829,2023-12-08,C0013,Smart Home,NordLock Pro,"209,14 EUR",1,Paid,209.14,209.14,,,,0,100829.0,1.0
100566,2023-12-03,C0064,Electronics,Laptop X,1695.77,1,Paid,1695.77,1695.77,,,,0,100566.0,3.0
100393,2023-11-28,C0238,Electronics ,TV Pro,"1338,77 EUR",1,Paid,1338.77,1338.77,,,,0,100393.0,1.0
100836,2023-12-08,C0181,Smart Home,NordCam Mini,"53,95 EUR",1,Paid,53.95,53.95,,,,0,,0.0
101051,2023-12-13,C0002,Electronics,Laptop X,$1696.76,1,Paid,1696.76,1696.76,,,,0,,0.0
100231,,C0001, Electronics ,NoiseCancel Headphones,"182,17 EUR",2,Paid,182.17,364.34,,,,0,,0.0
100147,2023-11-21,C0006,Electronics,TV Pro,1399.86,1,Paid,1399.86,1399.86,,,,0,,0.0
101153,2023-11-30,C0004,Electronics,NoiseCancel Headphones,"316,19 EUR",1,Paid,316.19,316.19,,,,0,,0.0
100168,2023-11-22,C0021, Accessories,USB-C Cable,"7,78 EUR",1,Paid,7.78,7.78,,,,0,,0.0
101185,2023-11-25,C0033, Electronics ,Smartphone Z,948.32,1,Paid,948.32,948.32,,,,0,101185.0,2.0
100902,2023-12-10,C0004,Electronics,Smartphone Z,$1084.69,1,Paid,1084.69,1084.69,,,,0,,0.0
100599,2023-12-04,C0001,Electronics,NoiseCancel Headphones,$308.58,1,Paid,308.58,308.58,100599.0,308.58,Processed,1,,0.0
101055,2023-12-13,C0002,Smart Home,NordLock Pro,"246,13 EUR",1,Paid,246.13,246.13,,,,0,,0.0
101011,,C0002,Electronics ,TV Pro,$1098.61,1,Paid,1098.61,1098.61,,,,0,,0.0
100557,2023-12-03,C0003,Electronics,NoiseCancel Headphones,186.46,1,Paid,186.46,186.46,100557.0,186.46,Processed,1,,0.0
100687,,C0006, Accessories ,Laptop Sleeve,"33,29 EUR",2,Paid,33.29,66.58,,,,0,,0.0
100302,,C0057,Smart Home,NordCam Mini,$96.99,1,Failed,96.99,96.99,,,,0,,0.0
100400,,C0003, Accessories,Laptop Sleeve,36.68,2,Paid,36.68,73.36,,,,0,,0.0
100664,,C0012, Accessories ,Charger,$47.42,1,Paid,47.42,47.42,,,,0,,0.0
100817,,C0002,Accessories,Phone Case,16.73,2,Paid,16.73,33.46,,,,0,,0.0
100652,2023-12-05,C0011,Electronics,Tablet A,"314,93 EUR",1,Paid,314.93,314.93,,,,0,,0.0
100163,2023-11-22,C0004,Accessories,Screen Protector,10.08,2,Paid,10.08,20.16,,,,0,,0.0
100469,2023-11-30,C0001, Electronics ,NoiseCancel Headphones,260.09,1,Paid,260.09,260.09,,,,0,,0.0
100762,2023-12-07,C0009,Electronics,NoiseCancel Headphones,"225,04 EUR",1,Paid,225.04,225.04,,,,0,,0.0
100598,2023-12-04,C0070, Accessories,Wireless Mouse,"22,02 EUR",1,Paid,22.02,22.02,100598.0,,Rejected,0,100598.0,1.0
101044,,C0001,Smart Home,NordLock Pro,"185,80 EUR",1,Paid,185.8,185.8,,,,0,,0.0
100348,,C0220, Accessories ,Phone Case,"31,01 EUR",4,Paid,31.01,124.04,,,,0,,0.0
100572,,C0002,Smart Home,NordLock Pro,"192,26 EUR",1,Paid,192.26,192.26,,,,0,,0.0
100281,2023-11-25,C0017,Smart Home,NordCam Mini,"91,10 EUR",1,Paid,91.1,91.1,,,,0,,0.0
100899,2023-12-10,C0001, Accessories,USB-C Cable,$8.25,1,Paid,8.25,8.25,,,,0,,0.0
101070,,C0023,Smart Home,NordLock Pro,216.40,1,Paid,216.4,216.4,,,,0,,0.0
100716,,C0036,Accessories,Charger,"44,54 EUR",4,Paid,44.54,178.16,,,,0,,0.0
100010,2023-11-15,C0001,Accessories,Charger,"32,57 EUR",3,Paid,32.57,97.71000000000001,,,,0,,0.0
100764,2023-12-07,C0006, Electronics ,Smartphone Z,"998,04 EUR",1,Paid,998.04,998.04,,,,0,,0.0
100271,2023-11-25,C0008,Electronics,Laptop X,1718.34,1,Paid,1718.34,1718.34,,,,0,,0.0
100984,,C0124,Electronics,NoiseCancel Headphones,"247,73 EUR",1,Paid,247.73,247.73,,,,0,,0.0
100495,2023-12-01,C0004,Electronics ,Smartphone Z,$795.93,1,Paid,795.93,795.93,,,,0,,0.0
101022,2023-12-12,C0076,Electronics,Tablet A,"565,36 EUR",1,Paid,565.36,565.36,,,,0,101022.0,2.0
100286,2023-11-25,C0007,Electronics ,Tablet A,732.66,1,Paid,732.66,732.66,,,,0,,0.0
